,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
3039,15/03/2018,"Apartment 22 Red Arches Avenue, Baldoyle, Dublin 13",,Dublin,220265,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.142005,53.4016004,13,Red Arches Avenue,,Dublin 13,County Dublin,D13 CT88
3040,15/03/2018,"APT 17 PACKENHAM ROAD, THE SLOPE, MONKSTOWN",,Dublin,225000,No,No,Second-Hand Dwelling house /Apartment,,-6.1511814,53.2922321,17,Pakenham Road,Monkstown,,County Dublin,
3041,15/03/2018,"APT 20, DAKOTA COURT, ROYAL CANAL BANK DUBLIN 7",Dublin 7,Dublin,230000,No,No,Second-Hand Dwelling house /Apartment,,-6.282977,53.34702,7,Ellis Quay,,Dublin 7,County Dublin,
3042,15/03/2018,"APT 7 CARRAIGLEA, QUEENS PARK, MONKSTOWN",,Dublin,460000,No,No,Second-Hand Dwelling house /Apartment,,-6.1623174,53.2936324,,Queen's Park,Montpelier,,County Dublin,
3043,15/03/2018,"Apt. 29 Orwell Gate, Marianella, Rathgar",Dublin 6,Dublin,414096,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.2707986,53.3069558,29,Orwell Road,,Dublin 6,County Dublin,D06 N9F4
3044,15/03/2018,"COILL MHUIRE, HILLCREST RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,860000,No,No,Second-Hand Dwelling house /Apartment,,-6.2235287,53.2665547,,Hillcrest Road,,Dublin 18,County Dublin,
3045,15/03/2018,"LODGE, STRAND RD, PORTMARNOCK",Dublin 13,Dublin,1150000,No,No,Second-Hand Dwelling house /Apartment,,-6.1261228,53.4295645,,Strand Road,Burrow,,County Dublin,D13 V2X7
3046,16/03/2018,"1 HAIGH TERRACE, DUNLAOGHAIRE, DUBLIN.",Dublin 15,Dublin,1100000,No,No,Second-Hand Dwelling house /Apartment,,-6.1336103,53.2911351,1,Haigh Terrace,Dún Laoghaire,,County Dublin,A96 P6P8
3047,16/03/2018,"1 STATION RD, GLENAGEARY, DUBLIN",,Dublin,905000,No,No,Second-Hand Dwelling house /Apartment,,-6.1213104,53.2802987,1,Station Road,Glenageary,,County Dublin,A96 P5T8
3048,16/03/2018,"10 BOYD AVENUE, HONEYPARK, DUN LAOGHAIRE",,Dublin,657400,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.1428578,53.2796946,10,Boyd Avenue,Honeypark,,County Dublin,A96 DN02
3049,16/03/2018,"10 Orwell Place, Block B, Marianella",Dublin 6,Dublin,672247,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2695361,53.3084653,,Orwell Road,Rathfarnham,,County Dublin,
3050,16/03/2018,"10 THE DRIVE, ST MARNOCKS BAY, PORTMARNOCK",,Dublin,414096.92,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1468959,53.4173388,,,Portmarnock,,County Dublin,
3051,16/03/2018,"106 CARRIG COURT, SAGGART, DUBLIN",Dublin 24,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,-6.4287717,53.2842536,106,Carrig Court,Fortunestown,,County Dublin,
3052,16/03/2018,"11 Odin's Way, Taylor's Lane, Rathfarnham",,Dublin,537445,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2852981,53.2815268,658,Whitechurch Road,,Dublin 16,County Dublin,D16 C954
3053,16/03/2018,"112 BALLYFERMOT PARADE, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,235000,No,No,Second-Hand Dwelling house /Apartment,,-6.3523155,53.3390279,112,Ballyfermot Parade,Kylemore,Dublin 10,County Dublin,D10 Y265
3054,16/03/2018,"112 TIME PLACE, CORRIG ROAD, SANDYMOUNT",,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,,-6.2172452,53.2766965,,,,,,
3055,16/03/2018,"119 THE ELMS, MOUNT MERRION AVE, BLACKROCK",,Dublin,285000,No,No,Second-Hand Dwelling house /Apartment,,-6.1946899,53.2976504,80,Mount Merrion Avenue,Merrion,,County Dublin,
3056,16/03/2018,"12 Shackleton Close, Shackleton Park, Lucan",,Dublin,325991.21,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4716872,53.3478135,12,Shackleton Grove,Doddsborough,,County Dublin,
3057,16/03/2018,"121 ST PATRICKS CRESCENT, DUN LAOGHAIRE, GLENAGEARY",,Dublin,480000,No,No,Second-Hand Dwelling house /Apartment,,-6.1512946,53.2853132,121,Saint Patrick's Crescent,Dún Laoghaire,,County Dublin,A96 EK80
3058,16/03/2018,"139 PEARSE PARK, SALLYNOGGIN, DUBLIN",,Dublin,315000,No,No,Second-Hand Dwelling house /Apartment,,-6.1419539,53.2749632,139,Pearse Park,Thomastown,,County Dublin,A96 NF40
3059,16/03/2018,"15 THE HEDGEROWS, FOXROCK VILLAGE, FOXROCK DUBLIN 18",Dublin 18,Dublin,600000,No,No,Second-Hand Dwelling house /Apartment,,-6.1836277,53.2664927,2,Brighton Road,,,County Dublin,D18 W6T2
3060,16/03/2018,"15 WATERVILLE TERRACE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,245000,No,No,Second-Hand Dwelling house /Apartment,,-6.3745303,53.3923913,15,Waterville Terrace,,,County Dublin,D15 DC56
3061,16/03/2018,"15 WOODVIEW, MOUNT MERRION AVE, BLACKROCK",Dublin 4,Dublin,420000,No,No,Second-Hand Dwelling house /Apartment,,-6.1882335,53.2998605,,Mount Merrion Avenue,Blackrock,,County Dublin,
3062,16/03/2018,"151 THE PLAZA, BALLYMUN, DUBLIN 9",Dublin 9,Dublin,110000,No,No,Second-Hand Dwelling house /Apartment,,-6.263938,53.39675,,,Ballymun,,County Dublin,D09 RW50
3063,16/03/2018,"16 Castleknock Cross, Castleknock, Dublin 15",Dublin 15,Dublin,726872,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3584191,53.3736519,,,Castleknock,,County Dublin,
3064,16/03/2018,"16 Hyde Road, Aikens Village, Stepaside",Dublin 18,Dublin,396431,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2193839,53.2653103,16,Hyde Road,Murphystown,Dublin 18,County Dublin,D18 W5W7
3065,16/03/2018,"16 The Drive, St Marnock's Bay, Station Road",,Dublin,422907.49,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1490846,53.417342,,,,,,
3066,16/03/2018,"16 VERNON GROVE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,1025000,No,No,Second-Hand Dwelling house /Apartment,,-6.268657,53.3150929,16,Vernon Grove,Rathfarnham,Dublin 6,County Dublin,D06 N5Y4
3067,16/03/2018,"17 TIBRADDEN GROVE, GREENPARK, WALKINSTOWN DUBLIN 12",Dublin 12,Dublin,365000,No,No,Second-Hand Dwelling house /Apartment,,-6.3416734,53.3086191,17,Tibradden Grove,Walkinstown,Dublin 12,County Dublin,D12 C2W7
3068,16/03/2018,"171 CASTLEFORBES SQ, DUBLIN 1, DUBLIN",Dublin 1,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.2314817,53.3492718,171,Castleforbes Square,Dublin Docklands,Dublin 1,County Dublin,
3069,16/03/2018,"18 BALLYGALL RD WEST, FINGLAS, DUBLIN 11",Dublin 11,Dublin,358000,No,No,Second-Hand Dwelling house /Apartment,,-6.2950657,53.3893511,18,Ballygall Road West,,,County Dublin,D11 F1H9
3070,16/03/2018,"18 DUNSINK RD, FINGLAS, DUBLIN 11",Dublin 11,Dublin,240000,No,No,Second-Hand Dwelling house /Apartment,,-6.3037794,53.3844852,18,Dunsink Road,,,County Dublin,D11 P6F4
3071,16/03/2018,"19 BAYSIDE BOULEVARD NORTH, SUTTON, DUBLIN 13",Dublin 13,Dublin,329000,No,No,Second-Hand Dwelling house /Apartment,,-6.1419258,53.3897841,19,Bayside Boulevard North,Kilbarrack Lower,Dublin 13,County Dublin,D13 RC61
3072,16/03/2018,"19 Diswellstown Grove, Castleknock",Dublin 15,Dublin,460000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3842086,53.3682946,19,Diswellstown Grove,Diswellstown,Dublin 15,County Dublin,D15 E37K
3073,16/03/2018,"19 Rathmill Green, Rathcoole, County Dublin",,Dublin,333921,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4854425,53.2761792,19,Rathmill Green,Crockshane,,County Dublin,D24 YR6P
3074,16/03/2018,"19 SHACKLETON HOUSE, ARCHERS WOOD, CLONEE",Dublin 15,Dublin,95000,No,No,Second-Hand Dwelling house /Apartment,,-6.4091791,53.4032003,,Coill an Áirséaraigh,Blakestown,,County Dublin,
3075,16/03/2018,"19 VILLAGE COURT, BUTTERFIELD AVE, RATHFARNHAM DUBLIN 14",Dublin 14,Dublin,231000,No,No,Second-Hand Dwelling house /Apartment,,-6.2860725,53.2973568,,Butterfield Avenue,,Dublin 14,County Dublin,
3076,16/03/2018,"2 BRIGHTON AVE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,700000,No,No,Second-Hand Dwelling house /Apartment,,-6.2784625,53.3118311,2,Brighton Road,Rathfarnham,,County Dublin,D06 P6X0
3077,16/03/2018,"2 CARNDONAGH PARK, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,325000,No,No,Second-Hand Dwelling house /Apartment,,-6.156994,53.3939532,2,Carndonagh Park,Donaghmede,Dublin 13,County Dublin,D13 P270
3078,16/03/2018,"2 WILLANS PLACE EAST, ONGAR GREEN, ONGAR",Dublin 15,Dublin,180000,No,No,Second-Hand Dwelling house /Apartment,,-6.4423441,53.394227,2,Willan's Place East,,,County Dublin,D15 V0Y1
3079,16/03/2018,"20 BELMOUNT APTS, MIDDLE GARDINER ST, DUBLIN 1",Dublin 1,Dublin,295000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2567993,53.3545414,,Gardiner Street Middle,Mountjoy,Dublin 1,County Dublin,D01 NF43
3080,16/03/2018,"20 BELMOUNT APTS, MIDDLE GARDINER ST, DUBLIN 1",Dublin 1,Dublin,295000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2567993,53.3545414,,Gardiner Street Middle,Mountjoy,Dublin 1,County Dublin,D01 NF43
3081,16/03/2018,"20 MASK ROAD, ARTANE, DUBLIN 5",Dublin 5,Dublin,387000,No,No,Second-Hand Dwelling house /Apartment,,-6.2053405,53.3819676,50,Saint Brigid's Road,Clontarf West,Dublin 5,County Dublin,
3082,16/03/2018,"212 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,,-6.2148695,53.2767187,,,Blackthorn,,County Dublin,
3083,16/03/2018,"22  C�IL  D�IN  AVENUE, C�IL  D�IN, CITYWEST",,Dublin,295000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,,,,,,,
3084,16/03/2018,"26 THE WAY, HUNTERS RUN, CLONEE DUBLIN 15",Dublin 15,Dublin,305000,No,No,Second-Hand Dwelling house /Apartment,,-6.4211665,53.4008642,26,The Way,,,County Dublin,D15 W2R7
3085,16/03/2018,"3 Parkside Green, Parkside, Malahide Road",,Dublin,303964,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1665709,53.4046281,13,Malahide Road,Balgriffin,,County Dublin,
3086,16/03/2018,"312 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,,-6.2150565,53.2766933,,Corrig Road,,Dublin 18,County Dublin,
3087,16/03/2018,"34 Orwell Place, Block B, Marianella",Dublin 6,Dublin,462554,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2695361,53.3084653,,Orwell Road,Rathfarnham,,County Dublin,
3088,16/03/2018,"35 THE AVENUE, SCHOLARSTOWN WOOD, SCHOLARSTOWN ROAD",Dublin 16,Dublin,392070,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3011508,53.2793603,,Scholarstown Road,Edmondstown,,County Dublin,
3089,16/03/2018,"37 Sycamore House, Silverbanks, The Coast",Dublin 13,Dublin,194690.27,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1422511,53.402068,,,,,,
3090,16/03/2018,"38 HEYTESBURY ST, DUBLIN 8, DUBLIN",Dublin 8,Dublin,852500,No,No,Second-Hand Dwelling house /Apartment,,-6.2686251,53.3339159,38,Heytesbury Street,Portobello,Dublin 8,County Dublin,D08 T9P5
3091,16/03/2018,"38 LIBERTY COURT, BLACKPITTS, DUBLIN 8",Dublin 8,Dublin,260000,No,No,Second-Hand Dwelling house /Apartment,,-6.275029,53.3351012,,Blackpitts,,Dublin 8,County Dublin,
3092,16/03/2018,"385 TRIMBLESTON, GOATSTOWN ROAD, DUBLIN14",Dublin 14,Dublin,495000,No,No,Second-Hand Dwelling house /Apartment,,-6.2329385,53.2997351,,Goatstown Road,Friarland,Dublin 14,County Dublin,
3093,16/03/2018,"4 IMAAL RD, CABRA, DUBLIN 7",Dublin 7,Dublin,265000,Yes,No,Second-Hand Dwelling house /Apartment,,-6.2858723,53.3615425,,,Cabra East,Dublin 7,County Dublin,
3094,16/03/2018,"40 MARTIN ST, PORTOBELLO, DUBLIN 8",Dublin 8,Dublin,465000,No,No,Second-Hand Dwelling house /Apartment,,-6.2681869,53.3302241,40,Martin Street,Saint Kevin's,Dublin 8,County Dublin,D08 Y7Y7
3095,16/03/2018,"40 The Close, Citywest Village, Dublin 24",Dublin 24,Dublin,270925.11,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.420862,53.2882934,,Citywest Road,,,County Dublin,
3096,16/03/2018,"41 MOUNTPLEASANT AVE, RANELAGH, DUBLIN 6",Dublin 6,Dublin,830088,No,No,Second-Hand Dwelling house /Apartment,,-6.2625688,53.3285444,41,Mountpleasant Avenue Lower,Ranelagh,Dublin 6,County Dublin,D06 HW59
3097,16/03/2018,"412 TIME PLACE, 21 CORRIG RD, SANDYMOUNT DUBLIN 18",Dublin 18,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment,,-6.2150565,53.2766933,,Corrig Road,,Dublin 18,County Dublin,
3098,16/03/2018,"43 RATHMINES RD UPPER, RATHMINES, DUBLIN 6",Dublin 6,Dublin,670000,No,No,Second-Hand Dwelling house /Apartment,,-6.2655234,53.3205571,43,Rathmines Road Upper,Rathmines,Dublin 6,County Dublin,D06 Y7F4
3099,16/03/2018,"43 UPPER DRUMCONDRA RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,700000,No,No,Second-Hand Dwelling house /Apartment,,-6.2529044,53.371776,94,Drumcondra Road Upper,Drumcondra,Dublin 9,County Dublin,D09 EV56
3100,16/03/2018,"44 The Close, Citywest Village, Citywest",,Dublin,292641,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4216394,53.2868559,44,The Close,Cooldown Commons,Dublin 24,County Dublin,D24 T93F
3101,16/03/2018,"45 BROOKFIELD PLACE, BLACKROCK, DUBLIN",,Dublin,420000,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1782138,53.2965936,45,Brookfield Place,Blackrock,,County Dublin,
3102,16/03/2018,"47 LATCHFORD GREEN, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,292000,No,No,Second-Hand Dwelling house /Apartment,,-6.432847,53.3971124,47,Latchford Green,Castaheany,,County Dublin,D15 V2R4
3103,16/03/2018,"48 RUSSELL AVE EAST, WALL, DUBLIN 3",Dublin 3,Dublin,310000,No,No,Second-Hand Dwelling house /Apartment,,-6.2341133,53.3543216,,,,,County Dublin,
3104,16/03/2018,"5 Hampton, Grace Park Road, Drumcondra",Dublin 9,Dublin,753303.96,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.244793,53.376076,,Grace Park Road,Whitehall,,County Dublin,
3105,16/03/2018,"5 Shackleton Drive, Shackleton Park, Lucan",,Dublin,312775,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4667718,53.347909,5,Shackleton Drive,Doddsborough,,County Dublin,
3106,16/03/2018,"5 STOCKING WOOD GREEN, RATHFARNHAM, DUBLIN 16",,Dublin,450000,No,No,Second-Hand Dwelling house /Apartment,,-6.3182218,53.2715007,5,Stocking Wood Green,,Dublin 16,County Dublin,D16 RX93
3107,16/03/2018,"512 TIME PLACE, 21 CORRIG RD, SANDYFORD DUBLIN 18",Dublin 18,Dublin,270000,No,No,Second-Hand Dwelling house /Apartment,,-6.2148695,53.2767187,,,Blackthorn,,County Dublin,
3108,16/03/2018,"56 The Close, Citywest Village, Citywest",Dublin 24,Dublin,299559.47,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4217643,53.2873048,56,The Close,Cooldown Commons,Dublin 24,County Dublin,D24 DKE5
3109,16/03/2018,"58 the Close, Citywest Village, Citywest",Dublin 24,Dublin,299427,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4216631,53.2873177,58,The Close,Cooldown Commons,Dublin 24,County Dublin,D24 YY5R
3110,16/03/2018,"58 WESTEND VILLAGE, SNUGBOROUGH RD, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,210000,No,No,Second-Hand Dwelling house /Apartment,,-6.3906675,53.3886042,,Snugborough Road,,Dublin 15,County Dublin,
3111,16/03/2018,"6 CHERRYFIELD AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,461000,No,No,Second-Hand Dwelling house /Apartment,,-6.3225154,53.3152545,6,Cherryfield Avenue,Walkinstown,,County Dublin,D12 HR96
3112,16/03/2018,"612 TIME PLACE, 21 CORRIG RD, SANDFORD DUBLIN 18",Dublin 18,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.2152551,53.2769101,21,Corrig Road,,Dublin 18,County Dublin,
3113,16/03/2018,"64 Ballygossan Park, Golf Links Road",,Dublin,263876.65,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1101504,53.5689993,,Golf Links Road,Holmpatrick,,County Dublin,K34 P048
3114,16/03/2018,"64A RUSSELL AVE, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment,,-6.2536566,53.3612954,3,Russell Avenue,Ballybough,Dublin 3,County Dublin,D03 EW40
3115,16/03/2018,"64B RUSSELL AVE, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment,,-6.2536566,53.3612954,3,Russell Avenue,Ballybough,Dublin 3,County Dublin,D03 EW40
3116,16/03/2018,"64C RUSSELL AVE, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,135000,No,No,Second-Hand Dwelling house /Apartment,,-6.2536566,53.3612954,3,Russell Avenue,Ballybough,Dublin 3,County Dublin,D03 EW40
3117,16/03/2018,"66 The Close, Citywest Village, Citywest",Dublin 24,Dublin,303964,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.4212223,53.2875358,66,The Close,Cooldown Commons,,County Dublin,
3118,16/03/2018,"7 Diswellstown Grove, Castleknock",Dublin 15,Dublin,466961,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3840456,53.3687031,7,Diswellstown Grove,Diswellstown,Dublin 15,County Dublin,D15 TNH7
3119,16/03/2018,"7 DUNDELA PARK, SANDYCOVE, DUBLIN",,Dublin,676667,Yes,No,Second-Hand Dwelling house /Apartment,,-6.1171343,53.2840411,7,Dundela Park,Glenageary,,County Dublin,A96 D2N4
3120,16/03/2018,"7 Shackleton Drive, Shackleton Park, Lucan",,Dublin,288750,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.4676772,53.3472547,7,Shackleton Drive,Doddsborough,,County Dublin,
3121,16/03/2018,"7 TULLYHALL WAY, LUCAN, DUBLIN",,Dublin,265000,No,No,Second-Hand Dwelling house /Apartment,,-6.4429585,53.3370241,7,Tullyhall Way,Esker South,,County Dublin,K78 RK38
3122,16/03/2018,"70 STILLORGAN HEATH, STILLORGAN, DUBLIN",,Dublin,640000,No,No,Second-Hand Dwelling house /Apartment,,-6.2079994,53.2812342,70,Stillorgan Heath,Stillorgan,,County Dublin,A94 PV07
3123,16/03/2018,"71 COOLNEVAUN, STILLORGAN, DUBLIN",,Dublin,700000,No,No,Second-Hand Dwelling house /Apartment,,-6.2032264,53.2857831,71,Coolnevaun,Kilmacud,,County Dublin,A94 H7K2
3124,16/03/2018,"71 STRAND RD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,952500,No,No,Second-Hand Dwelling house /Apartment,,-6.2090201,53.3282328,71,Strand Road,,,County Dublin,
3125,16/03/2018,"75 MARLFIELD GREEN, KILTIPPER, DUBLIN 24",Dublin 24,Dublin,275000,No,No,Second-Hand Dwelling house /Apartment,,-6.367875,53.2720737,75,Marlfield Green,Oldbawn,Dublin 24,County Dublin,D24 P2K5
3126,16/03/2018,"76 ADELAIDE SQ, WHITEFRIAR ST, DUBLIN 8",Dublin 8,Dublin,462000,No,No,Second-Hand Dwelling house /Apartment,,-6.2677826,53.3399246,,,,Dublin 8,County Dublin,
3127,16/03/2018,"78 FORTLAWN DR, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,203000,No,No,Second-Hand Dwelling house /Apartment,,-6.4018444,53.391569,78,Fortlawn Drive,Coolmine,Dublin 15,County Dublin,D15 YXY7
3128,16/03/2018,"8 AVONDALE RD, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,400000,No,No,Second-Hand Dwelling house /Apartment,,-6.2761235,53.3596459,8,Avondale Road,,Dublin 7,County Dublin,D07 XF59
3129,16/03/2018,"8 DRUMNIGH WOOD, PORTMARNOCK, DUBLIN 13",Dublin 13,Dublin,1200000,No,No,Second-Hand Dwelling house /Apartment,,-6.1577859,53.4152715,8,Drumnigh Wood,Drumnigh,,County Dublin,D13 DK84
3130,16/03/2018,"8 Shackleton Close, Shackleton Park, Lucan",,Dublin,325991.21,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4682653,53.3474137,8,Shackleton Close,Doddsborough,,County Dublin,
3131,16/03/2018,"81 MARIAN RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,535000,No,No,Second-Hand Dwelling house /Apartment,,-6.2975899,53.2915231,81,Marian Road,,,County Dublin,D14 X5C1
3132,16/03/2018,"85 SMITHFIELD MARKET, BLOCK B, SMITHFIELD",Dublin 7,Dublin,490000,No,No,Second-Hand Dwelling house /Apartment,,-6.2814626,53.3477914,,,,,,
3133,16/03/2018,"88 ROCKFORD PARK, BLACKROCK DUBLIN 6, DUBLIN",,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment,,-6.1650809,53.2865179,88,Rockford Park,Deansgrange,,County Dublin,A94 N5Y4
3134,16/03/2018,"9 TEMPLE COURT, MOUNT SAINT ANNES, MILLTOWN",,Dublin,490000,No,No,Second-Hand Dwelling house /Apartment,,-6.2902349,53.351225,9,Temple Court,,Dublin 7,County Dublin,D07 P9Y2
3135,16/03/2018,"Apartment 16, Bramley Hall, Diswellstown",Dublin 15,Dublin,303965,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3828031,53.3690409,,Diswellstown Avenue,Carpenterstown,,County Dublin,D15 DWN3
3136,16/03/2018,"Apartment 6, Orwell Place, Marianella",Dublin 6,Dublin,506607,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2746715,53.3116041,6,Orwell Road,,Dublin 6,County Dublin,D06 K6Y1
3137,16/03/2018,"Apartment 8 Orwell Place, Block B Marianella, Rathgar",,Dublin,652863.43,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2695361,53.3084653,,Orwell Road,Rathfarnham,,County Dublin,
3138,16/03/2018,"APT 142, 109 PARNELL ST, DUBLIN 1",Dublin 1,Dublin,185000,No,No,Second-Hand Dwelling house /Apartment,,-6.2578683,53.3538064,109,Parnell Street,Rotunda,Dublin 1,County Dublin,
3139,16/03/2018,"APT 19, HOUSE 2, LINDEN COURT",,Dublin,485000,No,No,Second-Hand Dwelling house /Apartment,,-6.2726168,53.3135335,,Rathgar Road,Rathfarnham,Dublin 6,County Dublin,
3140,16/03/2018,"APT 1, 220 KIMMAGE RD LOWER, DUBLIN 6W",,Dublin,290000,No,No,Second-Hand Dwelling house /Apartment,,-6.2918549,53.3181435,220,Kimmage Road Lower,,Dublin 6W,County Dublin,D6W TW01
3141,16/03/2018,"APT 35, BOLTON SQ, DOMINIC ST DUBLIN 1",Dublin 1,Dublin,167000,No,No,Second-Hand Dwelling house /Apartment,,-6.2679116,53.3524931,,Dominick Street Lower,Rotunda,Dublin 1,County Dublin,
3142,16/03/2018,"APT 36 & 43   52 MOUNTJOY SQUARE, APT 48  55 MOUNTJOY SQUARE, DUBLIN 1",,Dublin,408000,No,No,Second-Hand Dwelling house /Apartment,,-6.2558014,53.3562901,36,Mountjoy Square,Mountjoy,Dublin 1,County Dublin,
3143,16/03/2018,"APT 45, TEMPLE PLACE, HILL ST DUBLIN 1",Dublin 1,Dublin,292500,No,No,Second-Hand Dwelling house /Apartment,,-6.2547999,53.3261002,1,Temple Place,Ranelagh,,County Dublin,
3144,16/03/2018,"BALLAWLEY HOUSE, SANDYFORD VILLAGE, SANDYFORD DUBLIN 18",Dublin 18,Dublin,300000,No,No,Second-Hand Dwelling house /Apartment,,-6.2249351,53.2697503,,,,Dublin 18,County Dublin,
3145,16/03/2018,"BLOCK C, 58 ADELAIDE SQ, WHITEFRIAR ST",Dublin 8,Dublin,417050,No,No,Second-Hand Dwelling house /Apartment,,-6.2677826,53.3399246,,,,Dublin 8,County Dublin,
3146,16/03/2018,"ELLERSLIE LODGE, CRINKEN LANE, SHANKILL",Dublin 18,Dublin,280000,No,No,Second-Hand Dwelling house /Apartment,,-6.1315089,53.224667,,Crinken Lane,,Dublin 18,County Dublin,
3147,16/03/2018,"SOUTHWARD, 22 GREENFIELD RD, SUTTON DUBLIN 13",Dublin 13,Dublin,1600000,No,No,Second-Hand Dwelling house /Apartment,,-6.1095699,53.3882901,,Greenfield Road,Burrow,Dublin 13,County Dublin,
3148,16/03/2018,"Unit 17, Dawson Place, Arbour Hill",,Dublin,450000,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2905457,53.349308,17,Dawson Place,,Dublin 7,County Dublin,D07 Y958
3149,17/03/2018,"1 ANNESLEY PARK, RATHMINES, DUBLIN 6",Dublin 6,Dublin,333333,No,No,Second-Hand Dwelling house /Apartment,,-6.2571608,53.3203737,1,Annesley Park,Rathmines,Dublin 6,County Dublin,D06 XW97
3150,18/03/2018,"20 LLEWELLYN WAY, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,395000,No,No,Second-Hand Dwelling house /Apartment,,-6.2656079,53.2830099,20,Llewellyn Way,,Dublin 16,County Dublin,D16 X825
